age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
24,4,403790,15,10,2,3,0,4,1,0,0,50,39,1
43,4,168444,11,9,2,4,0,4,1,0,0,40,30,0
41,4,107258,15,10,4,4,1,4,0,0,2000,42,39,0
51,7,173566,9,13,2,10,0,4,1,4964,0,26,39,1
38,4,62998,11,9,2,12,5,4,0,0,0,28,39,1
36,4,361738,15,10,2,4,0,4,1,0,0,45,39,1
26,4,267958,15,10,4,12,1,4,0,0,0,43,39,1
47,4,164588,12,14,2,10,5,4,0,0,0,42,39,1
40,4,91959,9,13,2,10,0,4,1,0,0,46,39,0
37,4,351769,15,10,2,12,0,4,1,0,0,59,39,0
30,4,251799,15,10,4,1,1,2,0,0,0,44,30,1
34,4,176179,9,13,4,4,1,4,1,0,2000,41,39,1
38,4,154204,15,10,2,3,0,1,1,0,0,42,21,1
19,4,223596,15,10,4,8,3,4,1,0,0,35,39,1
28,4,660899,9,13,4,10,1,4,0,0,0,59,39,1
38,4,91642,11,9,2,3,0,4,1,0,0,42,39,1
32,4,496674,11,9,2,10,0,4,1,0,0,78,31,1
50,4,230942,9,13,2,12,0,4,1,0,0,41,39,1
45,2,61885,12,14,2,10,0,4,1,0,0,38,39,0
39,4,33375,11,9,2,3,0,4,1,0,0,56,39,1
53,4,20796,11,9,0,11,1,4,1,0,0,43,39,1
25,4,410011,15,10,4,1,4,4,0,0,0,40,39,1
31,4,161149,9,13,4,12,1,4,0,0,0,33,39,1
37,6,31825,11,9,2,5,0,4,1,0,0,48,39,1
38,4,213510,15,10,2,12,0,4,1,0,0,50,38,1
19,4,211419,1,7,4,8,3,4,1,0,0,16,39,1
33,6,120295,15,10,2,4,0,4,1,0,0,46,39,1
31,6,134853,9,13,2,10,5,4,0,0,0,57,39,0
41,4,139368,9,13,4,1,1,4,1,0,0,41,39,0
25,4,262717,11,9,4,1,3,4,0,0,0,40,39,1
21,4,191460,1,7,4,8,4,2,0,0,0,40,39,1
53,2,38797,6,5,2,4,0,4,1,0,0,40,39,1
33,4,72887,15,10,2,12,0,1,1,0,0,40,39,0
25,4,198875,9,13,4,4,3,4,1,0,2000,40,39,1
47,1,224557,11,9,2,14,0,2,1,0,0,41,39,0
30,4,109902,11,9,0,7,1,4,0,0,0,40,39,1
38,4,156079,11,9,4,12,3,4,0,0,0,39,39,1
56,0,149120,9,13,2,0,0,4,1,0,0,38,28,0
43,1,134016,15,10,4,1,2,4,1,1651,0,40,39,1
36,4,322116,11,9,0,6,1,4,1,0,0,40,39,1
59,7,139608,14,15,2,10,0,1,1,0,2000,40,19,0
48,4,95675,15,10,2,4,0,4,1,0,0,48,39,0
38,4,169031,11,9,4,5,1,4,1,0,0,40,39,1
38,7,67075,15,10,2,10,2,1,1,0,0,41,5,1
52,6,211734,11,9,2,3,0,4,1,0,0,32,39,0
26,4,270896,7,12,4,12,1,4,1,0,0,62,37,1
42,4,255495,15,10,0,1,1,4,0,0,0,40,39,1
33,4,231698,12,14,4,10,1,4,0,0,0,45,39,1
23,4,113510,11,9,4,3,4,4,1,0,0,40,39,1
37,4,200873,11,9,2,14,0,4,1,0,0,44,39,1
64,7,261213,5,4,2,14,0,4,1,0,0,37,39,1
40,2,488708,15,10,2,6,0,4,1,0,0,40,37,1
20,4,318047,11,9,4,8,1,4,1,0,0,39,39,1
42,4,117576,11,9,2,4,0,4,1,0,1000,40,39,0
23,4,376387,11,9,4,8,4,4,1,0,0,36,27,1
27,4,177636,11,9,4,13,1,4,1,0,0,42,39,1
37,4,366790,11,9,2,3,0,4,1,0,0,36,39,1
24,4,207950,11,9,2,8,5,4,0,0,0,42,39,1
46,4,23073,11,9,6,1,1,4,0,0,0,40,9,1
43,5,171592,14,15,2,10,0,4,1,0,0,50,39,0
33,4,109917,11,9,0,7,1,4,0,0,0,40,39,1
25,4,385360,11,9,2,4,0,2,1,0,0,54,35,1
41,4,287373,11,9,2,3,0,4,1,4852,0,36,39,1
19,4,137555,15,10,4,12,3,4,0,0,0,24,39,1
46,4,165377,15,10,0,4,4,4,0,0,0,60,39,1
27,4,217212,15,10,4,1,1,4,1,0,0,40,39,1
51,4,135340,9,13,2,4,0,1,1,0,0,44,34,0
48,1,402362,11,9,4,1,1,4,1,0,0,31,39,1
42,4,285065,9,13,2,10,0,4,1,0,0,45,39,0
36,4,190216,11,9,2,3,0,4,1,0,0,43,39,1
32,4,399092,11,9,0,14,4,4,0,0,0,40,39,1
41,4,111325,11,9,0,7,4,2,0,0,0,30,39,1
35,4,227032,11,9,4,3,1,4,1,0,0,40,39,1
55,4,288406,11,9,2,14,0,3,1,2147,0,40,22,1
52,4,117674,11,9,2,4,0,4,1,0,0,55,39,0
53,5,145954,11,9,2,12,0,4,1,14807,0,36,39,0
21,4,211372,15,10,4,1,1,4,0,0,0,24,39,1
35,4,175494,11,9,2,7,0,4,1,0,0,33,39,1
36,4,163596,9,13,6,10,4,4,0,0,0,53,39,0
21,4,116441,15,10,4,10,3,4,0,0,0,40,39,1
54,4,227367,0,6,2,3,0,4,1,0,0,42,39,1
45,4,215334,9,13,0,13,1,4,0,0,0,39,39,1
44,4,230620,0,6,4,14,4,4,1,0,0,40,39,0
25,4,197538,11,9,4,1,3,4,0,0,0,40,39,1
30,4,398033,9,13,4,10,1,4,1,0,0,40,39,1
42,4,162104,9,13,4,1,1,4,0,0,0,40,39,1
38,0,191703,15,10,2,0,5,4,0,0,0,16,39,1
47,5,83373,9,13,2,12,0,4,1,0,0,75,39,0
24,0,139883,15,10,4,0,3,4,1,0,0,42,39,1
22,4,163665,15,10,4,12,3,4,0,0,0,24,39,1
34,0,216100,7,12,2,0,5,4,0,4961,0,26,39,0
32,4,109938,15,10,0,1,4,4,0,0,0,42,39,1
27,4,430629,9,13,4,10,1,4,1,0,0,54,39,1
37,4,103323,7,12,2,12,0,4,1,0,0,40,39,1
20,4,207154,11,9,5,1,4,4,0,0,0,32,36,1
43,4,117509,11,9,2,1,5,4,0,0,0,40,39,1
34,4,240001,15,10,4,12,4,2,0,0,0,43,39,1
35,4,142875,7,12,3,12,3,2,0,0,0,36,39,1
33,4,168972,8,11,4,10,4,4,0,0,0,54,39,1
28,4,159620,11,9,2,3,0,4,1,0,0,41,39,1
43,4,207777,0,6,2,7,5,2,0,0,0,32,39,1
51,4,311106,11,9,2,8,0,4,1,0,0,46,39,1
53,5,105584,15,10,2,4,0,4,1,4281,0,46,39,0
31,4,270387,11,9,4,4,4,2,0,0,0,40,39,1
23,4,242065,11,9,0,7,1,2,1,0,0,42,39,1
48,2,40684,9,13,4,10,4,4,1,0,0,59,39,0
48,4,98352,15,10,2,1,0,1,1,0,0,40,31,0
29,4,137236,15,10,0,6,1,4,1,0,0,45,39,1
53,4,181235,11,9,0,11,1,4,1,0,0,22,39,1
32,4,193167,11,9,4,12,3,4,0,0,0,37,39,1
30,4,210486,15,10,2,4,0,4,1,0,0,69,39,1
17,0,44791,15,10,4,0,3,4,1,0,0,15,39,1
48,5,189159,9,13,2,4,0,4,1,0,0,41,39,1
38,4,223777,15,10,2,1,0,4,1,0,0,36,39,0
37,4,213037,11,9,0,12,4,4,0,0,0,32,39,1
42,2,68754,15,10,2,11,0,4,1,0,0,40,39,1
46,4,278322,10,16,2,12,0,4,1,0,0,40,39,0
19,4,310164,15,10,4,14,3,4,1,0,0,32,39,1
34,4,186818,9,13,2,3,0,4,1,0,0,40,39,0
34,4,103671,11,9,4,11,4,4,1,0,0,47,39,1
31,4,290954,8,11,2,13,5,4,0,0,0,38,39,0
48,4,186291,9,13,4,4,1,4,0,0,0,46,39,1
38,4,237101,11,9,2,9,2,4,0,0,0,21,6,1
20,4,238917,1,7,4,6,1,4,1,0,0,33,24,1
42,4,329150,15,10,2,12,0,4,1,0,0,40,39,0
55,4,161591,11,9,2,1,2,4,0,0,0,42,39,1
25,4,255265,15,10,4,1,1,4,1,0,0,31,39,1
50,4,145404,11,9,2,14,0,4,1,0,0,50,39,0
51,4,457976,11,9,0,12,1,4,0,3332,0,33,39,1
37,1,239002,12,14,4,1,1,4,1,0,0,42,34,1
45,4,175000,11,9,0,1,4,4,0,0,0,45,39,1
30,0,148543,15,10,4,0,1,4,0,0,0,32,39,1
54,4,99319,10,16,2,10,0,4,1,15023,0,46,39,0
37,4,197698,9,13,2,10,0,4,1,1895,0,40,39,1
53,2,170588,11,9,2,14,0,4,1,0,0,40,39,0
33,7,306303,12,14,4,10,1,4,1,0,0,49,39,1
26,4,167350,11,9,4,3,3,4,1,0,0,33,39,1
49,4,223576,15,10,2,3,0,2,1,4600,0,40,30,0
20,4,196425,15,10,4,7,3,4,1,0,0,30,39,1
28,4,157379,11,9,4,1,1,4,0,0,0,40,39,1
38,4,34175,9,13,4,12,4,4,0,0,0,45,39,1
20,4,206652,2,8,4,12,1,4,0,0,0,50,39,1
30,4,430251,11,9,2,1,5,4,0,7225,0,40,39,0
37,4,265117,11,9,4,6,2,4,1,0,0,25,39,1
40,7,255827,12,14,2,11,0,4,1,0,0,40,39,0
24,4,63076,15,10,4,5,3,4,1,0,0,53,39,1
59,2,135478,9,13,6,10,1,4,0,0,0,44,39,1
37,4,112264,11,9,2,14,0,4,1,0,0,42,39,1
37,4,118426,15,10,0,12,1,4,1,0,0,39,39,1
33,4,183524,1,7,4,8,3,2,1,1095,0,39,39,1
27,4,259841,9,13,2,1,0,4,1,0,0,45,39,1
41,4,167110,8,11,4,1,4,4,1,0,0,40,39,1
33,2,272571,0,6,4,5,1,4,1,113,0,37,39,1
38,4,231819,1,7,2,14,0,4,1,0,0,40,33,1
34,7,240292,11,9,0,14,4,4,0,0,0,35,39,1
25,4,286139,11,9,4,12,1,4,1,0,0,43,39,1
31,4,48938,9,13,4,1,1,4,1,0,0,43,39,1
52,4,144313,11,9,2,14,0,4,1,0,0,39,39,1
41,4,200513,11,9,2,12,0,4,1,0,0,46,39,1
46,7,148178,10,16,0,10,4,4,1,0,0,51,12,0
32,4,217565,15,10,4,13,3,4,1,0,0,40,9,1
30,4,168518,9,13,4,4,1,4,0,0,0,40,39,1
27,4,68036,15,10,4,4,1,4,1,0,0,45,39,1
45,4,29491,11,9,0,14,1,4,1,0,0,56,39,1
22,7,431967,15,10,4,6,1,4,1,0,0,26,39,1
35,4,1384044,7,12,5,3,1,4,1,0,0,40,39,1
21,0,234842,15,10,4,0,3,4,1,0,0,31,39,1
49,4,139262,11,9,2,3,0,4,1,7298,0,40,39,0
43,6,121724,11,9,2,3,0,4,1,0,0,25,39,1
30,4,279941,11,9,2,8,3,2,1,0,0,44,39,1
42,4,132896,11,9,2,12,0,4,1,3437,0,47,39,0
23,4,112681,15,10,4,12,3,4,0,0,0,12,39,1
34,4,194491,11,9,0,1,4,4,0,0,0,38,39,1
24,4,172086,11,9,4,6,3,4,1,0,0,40,39,1
41,2,183045,11,9,2,14,0,2,1,0,0,42,39,0
27,4,336162,15,10,4,1,2,4,0,0,0,39,39,1
46,4,350713,9,13,2,12,0,4,1,0,0,55,23,0
24,4,302670,11,9,4,14,3,4,1,0,0,38,39,1
36,4,154571,15,10,2,3,0,1,1,0,0,39,6,1
54,4,229847,9,13,2,4,0,4,1,15024,0,49,39,0
34,4,138901,11,9,0,9,2,2,0,0,0,40,39,1
56,4,161161,15,10,2,3,0,4,1,0,0,38,39,1
37,2,134599,11,9,2,8,5,4,0,0,2000,37,39,1
38,4,125710,1,7,5,8,1,2,0,0,0,40,30,1
63,6,130703,11,9,6,1,1,4,0,0,0,36,39,1
28,5,114089,15,10,4,4,1,4,1,0,0,36,39,1
44,4,347836,11,9,0,1,1,4,0,0,0,39,39,1
41,4,113976,11,9,0,3,4,4,0,0,0,40,39,1
42,0,188435,11,9,2,0,0,4,1,0,0,25,11,1
26,4,206465,1,7,4,6,3,4,1,0,0,22,39,1
24,4,157605,15,10,4,8,1,4,0,6317,0,32,39,1
42,4,291261,1,7,2,7,0,4,1,0,0,40,34,1
37,4,187103,15,10,0,12,1,4,0,0,0,54,39,1
43,4,191815,15,10,2,3,0,4,1,0,0,45,39,1
37,4,247632,11,9,2,7,0,4,1,0,0,43,39,0
36,0,216254,11,9,2,0,0,4,1,3484,0,30,39,1
43,4,222972,4,3,4,7,4,4,0,0,0,40,27,1
36,4,90352,1,7,2,12,5,4,0,0,0,40,39,1
31,4,179476,15,10,0,1,4,4,1,0,0,40,19,1
25,4,159550,9,13,4,8,3,2,0,0,0,65,39,1
26,4,130300,11,9,4,6,4,4,1,0,0,40,39,1
29,4,118414,15,10,4,8,1,4,0,0,0,35,39,1
40,4,304548,5,4,2,3,0,4,1,0,0,40,30,1
57,4,171816,15,10,4,10,1,4,0,0,0,26,39,1
45,2,134663,15,10,2,4,0,4,1,0,0,40,39,1
44,7,74287,12,14,2,10,0,4,1,0,0,38,39,0
55,2,166498,12,14,4,10,1,4,0,0,0,44,39,1
29,4,188400,11,9,0,5,1,4,1,0,0,35,39,1
42,6,209709,11,9,2,4,0,4,1,0,0,42,39,1
19,4,97198,15,10,4,12,3,4,0,0,0,25,39,1
21,4,121801,15,10,4,12,1,4,0,0,0,30,39,1
37,0,187195,8,11,0,0,3,4,1,0,0,48,39,1
41,1,58333,10,16,2,10,0,4,1,7629,0,48,39,0
45,4,171308,11,9,2,7,5,2,0,0,0,40,39,1
65,6,128976,5,4,2,5,0,4,1,0,0,31,39,1
49,4,191693,15,10,2,4,0,4,1,0,2000,60,39,0
19,4,256208,11,9,4,8,3,4,1,0,0,23,39,1
26,4,165306,11,9,0,12,4,4,0,0,0,37,39,1
40,0,109709,11,9,2,0,0,4,1,5178,0,35,15,0
28,4,97691,11,9,4,8,1,4,1,0,0,38,39,1
66,6,282045,15,10,2,5,0,4,1,0,0,40,39,1
39,4,200582,15,10,4,12,3,4,1,0,0,31,39,1
37,4,121025,1,7,2,3,0,4,1,0,0,60,39,1
48,4,27476,11,9,2,4,0,4,1,0,0,48,39,0
38,5,269318,15,10,2,4,0,4,1,6973,0,40,39,0
67,4,172935,15,10,2,3,0,4,1,0,0,38,39,0
26,4,226776,15,10,4,12,3,4,0,0,0,30,39,1
41,4,106066,11,9,0,12,4,4,0,0,0,40,39,1
34,7,314628,7,12,4,1,1,4,0,0,0,21,39,1
48,4,394826,11,9,2,8,0,4,1,0,0,40,39,1
58,6,176354,9,13,0,12,1,4,1,300,0,25,39,1
34,4,393689,11,9,4,10,3,4,0,0,0,38,39,1
26,4,35364,15,10,0,1,4,4,0,0,0,17,39,1
18,0,79992,1,7,4,0,3,4,1,0,0,35,39,1
33,4,185422,15,10,2,1,5,2,0,0,0,40,39,0
43,0,96402,11,9,2,0,0,4,1,0,0,48,39,0
41,4,222508,14,15,0,10,4,4,0,0,0,38,39,1
44,4,292702,7,12,0,10,1,4,1,0,0,38,33,1
29,4,207590,9,13,2,12,0,4,1,7298,0,42,39,0
55,0,204545,9,13,2,0,0,4,1,0,0,21,39,0
34,4,454390,9,13,2,10,0,4,1,0,0,58,25,1
34,4,140855,9,13,4,12,3,1,1,0,2000,40,36,1
23,6,236792,15,10,4,5,3,4,1,0,0,37,39,1
41,4,132286,15,10,2,7,0,4,1,4386,0,49,39,0
21,4,305444,11,9,4,7,3,4,1,0,0,38,39,1
45,7,189962,9,13,2,4,0,4,1,9723,0,46,39,0
51,7,142252,9,13,2,10,0,4,1,0,0,37,39,0
27,4,177297,15,10,2,12,0,4,1,0,0,42,39,1
50,4,177896,11,9,2,3,0,4,1,0,0,50,39,1
33,4,185214,9,13,2,4,0,4,1,0,0,40,39,0
39,4,314695,15,10,2,12,0,4,1,0,0,40,39,0
33,4,174419,11,9,4,8,4,4,0,0,0,30,39,1
47,4,190134,12,14,2,4,0,4,1,0,0,40,39,0
52,4,185846,11,9,2,3,0,4,1,0,0,42,39,1
39,4,162422,11,9,2,3,0,4,1,0,0,41,39,1
39,4,192918,9,13,2,3,0,4,1,0,0,41,39,0
37,1,125915,9,13,4,10,3,4,1,0,2000,43,39,1
57,4,191333,15,10,2,3,0,4,1,632,0,41,39,0
25,4,135579,11,9,2,6,0,4,1,0,0,40,39,1
40,4,188701,9,13,4,4,1,4,1,0,0,32,39,0
22,4,138768,11,9,4,1,3,4,1,0,0,40,39,1
40,4,104714,11,9,2,3,0,4,1,0,0,40,23,0
45,4,118002,12,14,2,4,0,4,1,99999,0,58,39,0
23,4,250136,11,9,2,12,0,4,1,0,0,40,39,1
24,4,29809,15,10,4,10,3,4,0,0,0,38,39,1
67,4,135889,9,13,2,10,0,4,1,0,0,7,38,0
48,7,97959,12,14,2,10,5,4,0,0,0,26,33,0
49,4,207145,11,9,0,12,4,4,0,0,0,38,39,1
19,4,92863,11,9,4,12,3,4,1,0,0,20,39,1
40,4,156518,15,10,5,6,1,4,1,0,0,40,39,1
42,6,444134,11,9,2,5,0,4,1,0,0,15,39,1
36,4,182201,15,10,0,7,4,1,0,0,0,39,31,1
38,4,228851,15,10,5,7,1,3,1,0,0,40,39,1
34,4,178623,9,13,0,10,4,1,0,0,0,36,34,1
33,4,198953,15,10,5,1,4,2,0,0,0,39,39,1
63,4,118714,11,9,2,3,0,4,1,0,0,38,39,1
31,4,94022,8,11,4,3,1,4,1,0,0,43,22,1
32,4,34392,15,10,4,8,1,4,1,0,0,46,39,1
39,6,264652,1,7,0,8,1,4,0,0,0,53,39,1
51,4,149645,11,9,4,12,1,4,1,0,1000,44,39,0
21,4,353636,0,6,5,12,4,2,0,0,0,36,35,1
40,4,383506,12,14,2,10,0,4,1,0,0,49,39,0
35,4,168771,11,9,4,7,3,4,1,0,0,43,39,1
29,4,176717,11,9,2,14,0,4,1,0,0,39,39,1
19,4,292586,11,9,4,8,3,4,0,0,0,28,39,1
46,4,195396,9,13,2,10,0,4,1,7381,0,50,39,0
20,4,316808,5,4,2,6,3,4,1,0,0,44,29,1
40,6,105018,15,10,2,4,0,4,1,0,0,48,39,0
48,4,36523,15,10,2,4,0,4,1,0,0,40,32,0
22,4,337644,15,10,4,12,3,4,1,0,0,40,39,1
54,4,184528,15,10,2,12,0,4,1,0,0,48,39,0
27,4,29261,7,12,4,8,2,4,1,0,0,41,39,1
47,4,209541,9,13,2,10,0,4,1,0,0,50,39,0
39,4,153950,11,9,0,8,4,4,0,0,0,37,39,1
24,4,113792,15,10,4,8,3,4,0,0,2000,28,39,1
45,5,132782,15,10,2,4,0,4,1,0,0,50,22,0
45,5,123476,9,13,2,4,0,4,1,0,0,41,35,0
50,4,168561,15,10,0,1,1,4,0,0,0,40,8,1
54,4,105630,6,5,2,3,0,4,1,0,0,39,39,1
55,7,343637,11,9,2,10,5,4,0,0,0,29,39,0
27,0,159302,9,13,2,0,5,4,0,0,0,8,39,1
62,7,216167,10,16,2,10,0,4,1,0,0,48,9,0
20,4,196841,11,9,4,8,1,4,0,0,0,45,39,1
27,4,213369,11,9,4,1,1,4,1,0,0,40,39,1
38,4,200982,15,10,4,12,3,4,0,0,0,27,39,1
39,6,65731,15,10,2,8,5,4,0,0,0,23,39,0
24,4,154166,1,7,3,12,3,1,1,0,0,30,26,1
56,2,222401,11,9,4,8,1,2,1,0,0,40,39,1
59,4,272193,11,9,0,9,4,2,0,0,0,92,35,1
34,4,143780,9,13,2,10,0,4,1,0,0,40,39,0
22,0,356286,11,9,4,0,3,2,1,0,0,13,39,1
45,4,240283,8,11,2,10,0,2,1,0,0,40,35,0
44,6,163986,14,15,2,10,0,4,1,0,0,33,39,0
36,4,33419,11,9,5,8,4,4,0,0,0,38,39,1
53,2,277214,9,13,2,11,0,4,1,0,0,40,39,0
38,4,159691,15,10,2,13,0,4,1,0,0,60,39,0
26,4,104060,9,13,4,4,1,4,0,0,0,40,39,1
25,4,520741,11,9,4,8,1,2,1,0,0,31,39,1
24,0,35633,15,10,4,0,1,4,1,0,0,27,0,1
43,4,283294,5,4,2,7,0,2,1,0,0,36,39,1
20,4,143062,11,9,4,7,3,4,1,0,0,39,39,1
48,4,196707,8,11,2,3,0,4,1,10738,0,42,39,0
21,0,203353,15,10,4,0,3,4,0,0,0,42,39,1
32,4,168981,3,2,4,12,3,4,0,0,0,29,39,1
37,2,375500,11,9,2,14,5,4,0,5958,0,45,39,0
38,4,187811,11,9,0,7,3,4,1,0,0,47,39,1
37,4,219546,8,11,2,3,0,4,1,4120,0,45,39,0
32,4,27249,15,10,4,1,3,4,1,0,0,45,19,1
28,5,79073,11,9,4,5,1,4,1,0,0,49,39,1
24,4,151799,0,6,4,5,1,2,1,0,0,38,39,1
28,4,128056,11,9,2,3,0,4,1,0,0,59,39,1
59,4,186443,15,10,0,13,4,4,0,0,0,43,39,1
38,4,246390,11,9,4,9,4,2,0,0,0,33,39,1
21,4,189924,15,10,4,8,3,4,0,0,0,32,39,1
50,4,94258,9,13,2,12,0,4,1,0,0,50,39,0
35,4,138441,11,9,2,1,0,4,1,0,0,40,39,1
21,4,131366,11,9,4,8,2,4,1,0,0,23,39,1
44,4,145401,9,13,2,12,0,4,1,0,0,60,39,0
42,4,163768,11,9,6,8,4,4,0,0,0,40,39,1
49,4,181234,15,10,2,3,0,4,1,0,0,46,39,1
19,4,118358,15,10,4,8,3,4,0,0,0,16,29,1
38,4,191276,8,11,0,6,4,4,0,0,0,36,38,1
38,4,20647,11,9,2,3,0,4,1,7688,0,50,39,0
26,4,61996,11,9,0,1,1,4,0,0,0,60,39,1
43,4,78153,11,9,2,3,0,4,1,0,0,41,39,0
43,4,218413,11,9,0,12,4,4,0,0,0,40,39,1
44,4,383469,12,14,2,10,0,4,1,0,0,54,39,0
36,4,130859,15,10,4,1,1,4,0,0,0,36,39,1
54,4,94744,2,8,2,8,5,4,0,0,0,23,39,1
27,4,313862,15,10,2,3,0,4,1,0,0,40,39,1
47,4,35228,11,9,2,3,0,4,1,0,0,40,39,1
49,4,186431,11,9,0,1,1,4,0,0,0,41,39,1
56,2,204025,11,9,2,3,0,4,1,0,0,41,39,0
34,4,151528,15,10,5,12,1,4,0,0,0,42,39,1
52,2,102415,9,13,2,10,5,4,0,0,0,44,39,0
30,4,173976,15,10,4,1,1,4,0,0,0,51,34,1
57,2,313840,12,14,0,10,1,4,0,0,0,29,39,1
76,7,132223,3,2,6,8,1,4,0,0,0,24,38,1
28,4,149871,15,10,4,8,1,3,1,0,2000,40,14,1
41,4,268697,9,13,2,4,0,4,1,0,1000,50,39,1
20,4,118332,15,10,4,8,3,4,0,0,0,20,39,1
39,4,226390,11,9,0,8,1,2,1,0,0,46,39,1
67,0,190348,1,7,2,0,0,4,1,0,0,40,39,1
47,4,357744,11,9,2,3,0,2,1,0,0,40,39,1
32,4,297150,12,14,4,10,1,4,0,0,0,62,39,1
33,4,285958,9,13,4,4,1,4,0,0,0,50,39,1
32,4,132322,15,10,2,3,0,4,1,0,0,40,39,1
53,4,155427,11,9,2,8,5,4,0,0,0,36,39,1
38,4,129764,11,9,2,3,0,4,1,0,0,41,39,1
22,4,253588,1,7,4,6,3,4,1,0,0,44,39,1
53,4,190919,11,9,2,4,0,4,1,0,0,41,39,0
37,4,127366,8,11,2,3,0,4,1,0,0,51,39,0
25,4,509800,11,9,4,14,1,4,1,0,0,63,39,1
40,4,120164,11,9,0,6,1,4,1,0,0,40,39,1
53,4,170894,15,10,2,3,0,4,1,0,0,50,39,1
38,4,176079,15,10,4,3,3,4,1,2348,0,60,39,1
50,4,124969,8,11,2,4,0,4,1,9219,0,46,39,0
40,4,352155,7,12,2,1,0,4,1,0,0,40,39,1
37,6,119929,11,9,2,3,0,4,1,0,0,40,39,1
29,4,197935,15,10,2,8,0,4,1,0,0,40,39,1
19,4,171497,0,6,4,12,3,4,0,0,0,24,39,1
45,4,304570,9,13,2,4,0,1,1,0,0,60,3,0
40,4,31067,15,10,0,12,4,4,0,0,0,40,39,1
51,4,174035,11,9,2,3,0,4,1,0,0,40,39,0
28,4,34114,11,9,2,3,0,4,1,0,0,44,39,1
44,4,129988,9,13,0,4,1,4,0,0,0,40,39,1
22,4,197387,11,9,4,6,3,4,1,0,0,24,36,1
49,4,237001,3,2,2,7,0,4,1,0,0,40,26,1
34,4,327813,15,10,0,3,1,4,1,0,0,43,39,1
60,4,102125,11,9,0,9,1,4,0,0,0,48,39,1
72,4,148951,15,10,2,12,0,4,1,6535,0,25,39,0
36,4,108293,11,9,6,8,4,4,0,0,0,27,39,1
37,7,151981,1,7,2,3,0,4,1,0,0,40,39,1
31,4,503116,4,3,4,3,1,4,1,0,0,43,28,1
37,4,187858,9,13,2,3,0,4,1,0,0,41,39,0
39,4,309205,15,10,0,4,1,4,0,0,0,40,23,1
41,4,163289,11,9,2,12,0,4,1,0,0,61,39,1
28,4,106952,11,9,4,6,1,4,1,1388,0,42,39,1
27,4,49005,15,10,4,14,1,4,1,0,0,40,39,1
61,4,198541,11,9,6,8,2,4,0,0,0,33,39,1
21,4,189888,11,9,4,6,1,4,1,3323,0,60,39,1
56,5,165996,14,15,2,10,0,4,1,99999,0,53,39,0
44,4,225174,11,9,2,12,0,4,1,0,0,40,37,1
24,4,350419,1,7,4,8,3,4,0,0,0,23,39,1
53,0,357808,1,7,6,0,1,2,0,0,0,45,39,1
36,0,219949,12,14,4,0,1,4,0,0,0,37,18,1
46,6,68011,5,4,4,8,2,4,0,0,0,50,39,1
47,4,186293,11,9,4,12,1,4,1,0,0,40,39,1
52,4,143822,11,9,2,12,0,4,1,0,0,45,39,0
49,4,133967,11,9,0,1,4,4,0,0,0,36,39,1
40,4,158415,11,9,0,12,1,4,1,0,0,47,39,1
44,5,167900,7,12,4,4,1,4,1,0,1000,44,39,1
30,4,196146,14,15,0,10,3,4,0,2187,0,70,36,1
30,4,221434,9,13,2,1,5,4,0,0,0,40,8,0
32,4,156446,9,13,4,10,3,4,1,0,0,27,39,1
70,7,120804,5,4,6,8,4,2,0,0,0,28,39,1
30,4,53385,8,11,2,4,0,4,1,0,0,60,39,0
41,4,76638,11,9,2,3,0,4,1,0,0,40,38,1
53,4,134170,0,6,2,1,0,2,1,0,0,40,39,1
20,4,29807,2,8,4,6,3,0,1,0,0,21,39,1
36,4,190526,15,10,2,13,5,4,0,0,0,42,34,0
25,4,380703,11,9,4,6,3,4,1,0,0,50,39,1
47,7,101580,9,13,2,4,0,4,1,0,0,40,39,0
38,4,335081,11,9,2,12,0,4,1,0,0,43,39,1
60,4,224975,15,10,0,12,4,4,0,0,1000,33,39,1
47,4,326208,5,4,0,6,1,4,1,0,0,45,39,1
57,4,169961,1,7,6,12,1,4,0,2375,0,34,39,1
62,4,222918,8,11,0,10,4,4,0,0,0,39,39,1
44,4,166554,11,9,2,7,0,4,1,0,0,48,39,1
67,4,53873,2,8,2,7,0,2,1,0,0,40,6,1
24,4,263530,11,9,4,1,1,4,1,0,0,46,39,1
35,4,374498,15,10,4,14,1,4,1,0,0,40,39,1
34,1,116393,9,13,1,10,0,4,1,0,0,46,27,0
22,4,100045,15,10,4,12,3,4,0,0,0,22,39,1
21,2,223326,15,10,4,11,3,4,1,0,2000,36,39,1
53,4,182072,9,13,2,13,0,4,1,0,0,46,39,0
58,4,190747,11,9,2,7,0,4,1,0,0,40,39,1
25,4,153702,11,9,4,7,2,2,1,0,0,40,27,1
34,4,162661,11,9,2,10,0,4,1,0,0,40,13,1
22,4,455361,6,5,4,8,4,4,1,0,0,37,20,1
26,5,437177,11,9,4,1,4,2,0,0,0,40,34,1
40,4,89182,11,9,0,3,1,4,1,0,0,40,39,1
35,4,152347,15,10,4,5,1,4,1,0,0,43,39,1
37,0,374737,6,5,2,0,5,4,0,0,0,39,39,1
51,4,118995,11,9,4,1,2,4,0,0,0,40,39,1
40,4,265209,11,9,2,8,0,4,1,0,2000,42,39,0
38,4,313938,15,10,2,3,0,4,1,0,0,39,39,1
